Unnamed: 0,word
1111, بال پین
1112, بات مَقْدُور سے باہَر کَرنا
1113, بال رُوم
1114, بات مُکھ پَڑنا دیگر
1115, بال کَمْرَہ
1116, باوْلے کو بَتائی گائے سَب جْٹّی لے وا کو دھائے
1117, بات مِلْکانا
1118, بال
1119, بات مَن دَھرْنا
1120, بال
1121, باوْلے گانْو اُوْنٹ پَر مِیشَر
1122, بات مَن٘گْوانا
1123, باوْلے ہُو
1124, بات مَن میں بَسْنا
1125, بات مُن٘ھ پَر آنا
1126, بات مُن٘ھ پَر رَکْھنا
1127, بات من٘ھ پَر کَہْنا
1128, باوَن
1129, بکونا
1130, بات مُن٘ھ پَر لانا
1131, بات مُن٘ھ پَڑْنا
1132, باوَن بیِر
1133, بات مُن٘ھ تَک آنا
1134, بات مُن٘ھ سے نِکالْنا
1135, باوَن تو لے پائو رتَّی
1136, بات مُن٘ھ سے نِکَل جانا
1137, بالی
1138, باوَن تو لے پاو رَتیّ بے میل کُندَن کی بَتّی
1139, بات مُنْھ سے نِکَلْنا
1140, بالا
1141, بات مُن٘ھ سے نِکْلی پَرائی ہوئی ہَزار میں پَڑی
1142, بالا
1143, بات مُن٘ھ سے نَہ نِکالْنا
1144, باوَن گزَا گزَاکا
1145, بالا
0, بات گُزرانْنا
1, باوَن ہاتھ ہونا
2, بات گَلے اُتَرنا
3, بالا بَتانا
4, بات گَن٘وانا
5, بالا بَچَْہ بَچَہ
6, باوَن ہَزاری
7, بات گول کَرنا
8, بالا بھولا
9, باون
10, بات گول گول کَرنا
11, بالی
12, بات گَئی پِھر ہاتھ نَہِیں آتی مقولہ
13, بالی
14, بالا پَن
15, باوْنا
16, بالی
17, بات گَئی گُزْری ہونا
18, باوْنا
19, بالا پَہنْنا
20, بالا تَپ
21, بات گُھٹْمُنٹ ہونا
22, بالا چان٘د
23, بات گَھڑْنا
24, بالا دے کے بُتّا بتَانا
25, بات لاکھ کی کَرْنی خاک کی
26, باوْنی ؛
27, بالا دینا
28, باوْنی
29, بات لانا
30, بات لَٹْکانا
31, باوْنی
32, بات لَڑنا
33, باوِیس قدیم
34, بات لِکْھ رَکْھنا
35, بات مُن٘ھ سے نَہ نِکَلْنا
36, بات مُن٘ھ میں پَڑْنا
37, بالا
38, باہ
39, بات میں
40, بات میں بات
41, بَاہ
42, بات میں بات آنا
43, بات میں بات پَیْدا ہونا
44, باہ
45, بات میں بات مِلانا
46, باہ مَرْنا
47, بات میں بات نِکالْنا
48, بِدّیاں بَھرْیاں
49, باہ مَریں بَیل بیَٹھے کھائیں تَرنْگ
50, بات میں بات نِکَلْنا
51, باہ
52, بات میں بات ہونا
53, بات میں بَٹَّا لَگانا
54, باہا
55, بات میں بَٹَّا لَگْنا
56, باہا ڈالنْا
57, بَدیس بِدیس
58, بات میں بَل ہونا
59, با ھَتَّر قدیم
60, بات میں بولْنا
61, بالی
62, بات میں پَخْ نِکالْنا
63, باہِج
64, بات میں پَخْ نِکَلْنا
65, بَدیسی بِدیسی
66, بات میں پَہْلُو نِکَالْنا
67, بالے
68, بات میں پَہْلُو نِکَلْنا
69, بالا
70, بالے کی ماں اور بُوڑھے کی جوروُ کو خُدا نَہ مارے
71, بات میں پَہْلُو ہونا
72, بَدیسی بِدیسی ُ الْاَصْل
73, بات میں پَے نِکالْنا
74, بات میں پِھرْنا
75, بات میں چیپْیاں لَگانا
76, بات میں دَخْل دینا
77, بالے مِیاں
78, بات میں دَخْل کَرْنا
79, بات میں زَہْر بونا
80, بَدِیْع
81, بات میں شاخیں نِکالْنا
82, بالے مِیاں کی چَھڑ
83, بالا
84, بات میں فَرقْ آنا
85, بات میں فی نِکالْنا
86, بَدِیْع
87, بات میں فی نِکَلْنا
88, بات میں قَنْد گھو لْنا
89, بَدِیْع ُ الْاُسْلُوب
90, بالا
91, بَدِیْع ُ الْجَمال
92, بالے مِیاں کی چَھڑْیاں
93, بالا
94, بَدِیْع ُ الْمِثال الْمِثْل
95, بالے مِیاں کی میدنی
96, بالا بالا
97, بَدِیْع کار
98, بالا بالا جانا
99, بَدِیعَہ
100, بالا بَتانا
101, بَدِیعِیَّہ
102, بَدے کی بات
103, بالا بَر
104, باہَر
105, بَدِیل
106, بالا بَلَندْ بُلَندْ
107, بِدْیَمان
108, باہَر آنا
109, بَدِیْہات
110, بالا بَنْد
111, بَدِیہَہ بَدِیہَۃً
112, بالِید
113, باہَر باہَر
114, بالا بِین
115, بَدِیہَہ بَدِیہَۃً گو
116, باہَر بَندُو
117, بالا بِین
118, باہَر بِھیتَر جانا
119, بالا بیْوتانا بیْون٘تانا
120, باہَر ٘بِھیتَر لَگانا
121, بالِیدگی
122, بَدیِہی
123, باہَر پَڑْنا
124, بَدِیہی
125, باہَر پِھْر نے والی
126, بالِیدَہ
127, باہَر پھوڑْنا
128, بالِیش
129, بَدِیہِیّات
130, باہَر تِیاگ بھِیترسُھباگ
131, باہَر جانا
132, بَدْھ
133, بالا پوش
134, بَدْھ بَھوتِک
135, باہَر دینا
136, بات میں کَجی ہونا
137, بالِیں
138, بَدْھ ڈَنْڈ
139, باہَر دَھیکلنْا
140, بالا تَر
141, بات میں کَلام ہونا
142, بَدْھ سْتھان سْتھل سْتھلی
143, بات میں کُھڑ پین٘چ نِکالْنا
144, باہَر ڈالْنا
145, بالِیں پَرَسْت
146, بالا تَن٘گ
147, بَدْھ کامْیَہ
148, بالا جوبَن
149, بَدْھ کانْکْشی
150, بات مَیں لگانا
151, بالا جَھبّے
152, بَدْھ کرنا
153, بات میں ہِنْدی کی چِنْدی نِکالْنا
154, بَدْھ وپاے
155, بات میں ہیٹی ہونا
156, باہَر سِدھارْنا
157, بَدْھ وَنْش
158, بالا چاق
159, بات نباہَنا
160, بَدْھ یوگِّیَہ
161, بات نِکاس
162, باہَر سے
163, بالا حِصار
164, بِدْھ
165, بام
166, بالا خانَہ
167, بات نِکالْنا
168, بالا خَوِانی
169, بِدْھ کھانا
170, سے باہَر کا
171, بام ِ مَسِیح
172, بِدْھ مِلانا
173, بات نِکَلْنا
174, بالا دَرْجی
175, بات نَہ آنا
176, بام نَشِیں
177, بِدْھ مِلْنا
178, بات نَہ آنے دینا
179, بام ِ نَہُم
180, پَٹّی کُھلْنا
181, پَٹّی میں آنا
182, بات نَہ پُوچھنا
183, بات نَہ رَہْنا
184, بالا دَسْت
185, بام
186, بِدھ
187, بات نَہ سُنْنا
188, بات نَہ ہونا
189, بالا دَسْت
190, بام
191, بات نِیچی پَڑْنا
192, بات نِیچی رَہْنا
193, پَٹّی وار
194, بات نِیچی کَرْنا
195, پَٹّی
196, بام
197, بات نِیچے ڈالْنا
198, بالا دَوی
199, بام
200, بات وَر رَہْنا
201, بالا دینا
202, پَٹّی
203, بات وَزْنی ہونا
204, بالا رَکْھنا
205, بات ہاتھ سے جانا
206, بات ہاتھی پاۓ بات ہاتھی پان٘و
207, بُدْھ
208, بالا رَوی
209, بُدْھ بار
210, بات ہَضْم کَرْنا
211, بُدْھ جامی
212, بام مارْگ
213, بات ہَلْکی کَرْنا
214, بُدْھ رَتَن
215, بُدْھ وار
216, پَٹے باز
217, بُدْھ واسَر
218, بات ہَلْکی ہونا
219, بالا زَبانِیہَ زُبانِیَہ
220, پَٹے بازی
221, بات ہَن٘س کے ٹال دینا
222, پَٹے کے ہاتھ جھاڑْنا
223, بالا سَر
224, بُدھ
225, بُدھ
226, بالا سَرْدْ شُدَگی
227, بالا سَیاْلِیَت
228, بالا قَطْعاتی صَوِتیَہ
229, بالا قَلْع
230, بانْسا
231, بالا کُپّی
232, بُدھ مَت
233, بالا کَرْنا
234, سے باہَر وار
235, بالا کَسْری صَوتِیہَ
236, بُدھ
237, بان٘سا
238, بُدھ پَتی
239, پَٹّے چُھوٹنا
240, بالا گَرْم شُدَگی
241, بُدھ جَن
242, سے باہَر والا
243, بان٘سا
244, بُدھ کُوڑی کرنا
245, بالا گَرم شُدَہ بھاپ
246, بُدھ ماری جانا
247, پَٹّے دار
248, بالا گَشْتی
249, بات ہَن٘سی میں اُڑانا
250, بُدھ مالی
251, با طِنِیَّہ
252, بان٘س٘ری
253, بات ہَن٘سی میں پَڑْنا
254, بالا گَشْتی
255, بُدھ مان وان
256, بات ہَن٘سی میں ڈالْنا
257, بان٘ٹْیا
258, بُدھ مانی وانی
259, بان٘ٹْیا دار
260, بُدھ مانی وانی
261, بانْج
262, بانْجی
263, بات ہونا
264, بُدھ ہِین
265, بان٘سْری بان٘س٘لی
266, بُدّھا
267, بام مارْگی
268, بان٘سْلی
269, بُدّھا
270, بان٘سْلی قَنْد
271, باطِیَہ
272, بِدھاتا ؛
273, بان٘سْنی
274, بَدھارا
275, بانْجھ
276, بِدھارا
277, بان٘سوں
278, بِرُوپ
279, باہَر
280, بانْجھ اچھی اِکانْج بُری
281, بانْجھ بَنْجُوٹا
282, باع
283, بانْجھ بَنْجوٹی
284, بِدھان
285, بان٘سوں اُچَھلْنا
286, بَدھانا
287, بَدھانا
288, بانْجھ بَنْجوٹی شَیطان کی لَنْگوٹی
289, بَدھانا
290, بان٘سوں اُو٘ن٘چا
291, بانْجھ بَنْجوٹی کی گَِرہ لَگْنا
292, بِدھانا
293, بانْجھ بِیانی سونْٹھ اُڑانی
294, بان٘سوں بؐڑْھْنا
295, باہِر
296, بِدھانا
297, بانْجھ بِیاوے سون٘ٹْھیا کھانے کو
298, بانْجھ پَن
299, بان٘سوں چَڑْھنا
300, بِدھان٘سْنا
301, بات ہے
302, بانْجھ کاڑا
303, باہَرا
304, بِدھانی
305, بَدھاو
306, بالا گودام
307, بانْجھ کَکوڑا
308, بانْسَہ
309, بات یہ اَور ہَے
310, پَٹّے نِکالْنا
311, بانْجھ کَکَولی
312, بانْجھ کْیا جانے پَر سوتی کی پِیڑ
313, بات ہیٹٰی ہونا
314, پَٹّے والا
315, بالا لَب
316, بانْجھ گانْٹھ لَگْْنا
317, بَدھاوا
318, بات ہی کیْا ہَے
319, باہِرا
320, بَدھاوا
321, بِدھاوَٹ
322, بانْجھ
323, بَدھاوْڑا
324, بانْچ
325, باہِرات
326, بات یہ ہَے
327, بَدھاوَن بَدھاوْنا
328, بَدھاوی
329, بالا لَبی قَطْعَہ
330, بَدھائی
331, باتاں
332, باتاں جوڑْنا محاورہدیگر
333, بان٘سی
334, باہَرلی
335, بان٘چْنا
336, بانْچْنا
337, باہَرُو
338, بالا نَشِین
339, بانْچْنا
340, باتْری
341, بالا ہونا
342, بانْچَن ہار
343, بانْچھ
344, بالا سابقہ
345, باتْون
346, بانْچھا
347, باتوں
348, بَدھائی
349, باتوں بات
350, بانْچِھت
351, بَدھائی دینا
352, بالا بَنَفْشَئی شُعاع
353, بان٘چْھنا
354, بَدھائی کرنا
355, بان٘چْھیا
356, باعِثَہ
357, بانْد
358, بَدھائی مان٘گنا
359, بُدھِت
360, باتوں باتوں
361, بانْد
362, بانْد
363, بُدّھِسْٹ
364, بَدّھَک
365, باتوں باتوں میں
366, بانْدا
367, بَدّھِک
368, باتوں باتوں میں بَنْد کَرْنا
369, باہَری
370, بانْدَر بَنْدَرْیا کا ناچ
371, بَدَھن
372, باتوں باتوں باتوں میں دِن گُزَر جانا
373, بان٘دْرا
374, بَدَھن
375, باتوں باتوں میں کَہْنا
376, بَدَھن
377, بان٘دَر پوری توری کَکْڑی
378, باتوں بُوڑْھا کَرْتَب خوِار
379, باہَک
380, بَدھْنا
381, بان٘ک
382, بَدھْنا قدیمف
383, بان٘دَرْنی بانْدْری
384, باہُک
385, بالا لاحقہ
386, بَدھْنا قدیمف
387, بان٘دَرْیا
388, باَہم
389, باَہم دِگَر
390, باتوں پَر جانا
391, بَدھْنا
392, بالار
393, بانْدنا
394, بَدْھنا
395, بان٘دُو
396, بالاش
397, باتوں چِکْنا کاموں خوِار
398, باَہم کا کی
399, باتوں سے پُھول جَھْڑنا
400, بان٘ک
401, بَدْھنا
402, باَہم کَرْنا
403, بالائِش بالایِش
404, بان٘ک
405, بَدْھنا بورْیا
406, باتوں سے ڈَر جانا
407, بان٘ک
408, بانْدی
409, باَہم ہونا
410, باتوں سے کام نَہِیں چَلْتا
411, بَدْھنا بوریا لپٹنا
412, بانْدی اَوروں کے پان٘و دھووے اَپنْے لیے سووے
413, بان٘ک اولایا
414, باہَمَگی
415, باتوں سے کَلیجَہ پَکْ جانا
416, بانْدی بَچَّہ
417, بان٘ک پَٹا
418, بانْدی جَب شادی کَرْنی ہے تو اَیسی ہی کَرْتی ہَے
419, بان٘ک پَن
420, باہْمَن
421, بِدھْنا
422, بان٘ک کا توڑ
423, بانْدی کا بیٹا جَنا
424, باہْمَنی
425, بان٘ک کا چَھلّا
426, بانْدی کو بان٘دی کَہا رودی بی بی کو بان٘دی کَہا ہَن٘س دی
427, بِدھْنا
428, بانْدی کے آگے بان٘دی آئی لوگوں نے جانا آن٘دھی آئی
429, بانَک
430, باہْمَنی
431, باتوں کا باغ لَگانا
432, بَدَھن٘سْنا
433, بانْدی کے آگے بان٘دی مین٘ھ دیکھے نَہ آن٘دھی
434, باتوں کار پَہاڑ
435, بانَک بِگَڑْنا
436, باہَمَہ
437, بانَک بَنانا
438, بانْدی گَری
439, بَدھْنی
440, بانَک بَنْنا
441, باہَمَہ و بے ہَمَہ
442, بَدھْنی کی فال
443, باتوں کا تار
444, باغ
445, بالائی
446, باتوں کا جَمْع خَرْچ
447, بَدھْنی
448, باتوں کا جھاڑ
449, بان٘دھ
450, باہَمَہ رَو ، بے ہَمَہ شَو مقولہ
451, بان٘دھ بُون٘دھ
452, باتوں کا دَفْتَر کھولْنا
453, بَدْھو
454, باتوں کا دَھنی
455, بان٘دھ رَکْھنا
456, بالائی
457, باتوں کا لَچّھا
458, باہَمی
459, بُدُّھو
460, باتوں کو اَلَم نَشْرَح کَرْنا
461, بالائی اُبھار
462, بِدھْوا
463, باتوں کی پُڑْیا
464, باہَمِیَّت
465, باتوں کی جَھڑی
466, بالائی اِنْتِظام
467, باتوں کی طَرَف کان لَگانا
468, بالائی اَنْیاب
469, باتوں کی کَنْسوُئِیاں لینا
470, بِدھْوا
471, بان٘دھ سَکیلا پِھیرے اَکیلا
472, باتوں کے چِکْنے کامُوں کے خوِار
473, باہَن
474, بان٘دھ کے
475, باتوں کے طوطے اُڑانا
476, بِدھْوا آشْرَم
477, بالائی آمَد آمْدَنی
478, بان٘دھ کر رَکْھنا
479, بانْکا
480, بَدھْوائِن
481, باتوں کے طوطے مَینا بَنانا
482, بان٘دھ کِھیسَہ کھا ہَرِیسَہ
483, بالائی پَتّا
484, بان٘دھ لانا
485, بِدَھونْس
486, باتوں کے قُرْبان
487, بان٘دْھ
488, بَدھی
489, بانْدھا
490, بالائی پوری
491, باہَن
492, بالائی پَیدا
493, بالائی تُراب
494, بالائی حَدِّاَقَل
495, باتوں میں
496, بالائی حَنْجَری عُرُوق
497, بانْکا
498, بالائی حَنْجَری عَصْب
499, بَدھّی
500, بالائی خَرْچ
501, بانْکا تِرْچھا
502, بالائی رَقَم
503, بَدھّی پَہْنانا
504, باہْنا
505, بَدھّی دار چِلْمَن
506, بانْکا ٹیڑھا
507, بالائی سادَہ دِیدے
508, بِرْہَم ڈَنْڈ
509, بِرْہَم راکْشَس
510, بَدھّی کا ہاتھ
511, بانْکا چور
512, بِرْہَم رُوپ
513, بالائی سَہْمی جَوف
514, باہْنی
515, بانْکا چَھیلا
516, بُدّھی
517, بِرْہَم سَماج
518, بِرْہَم گیْان
519, بُدّھی
520, بِرْہَم گیانْی
521, باتوں میں اُڑانا
522, بِرْہَم گھات
523, باغ باڑی
524, بِرْہَم گھاتَک
525, بالائی صَدْفَہ
526, بِرْہَم لوک
527, بِرْہَم وِدِّیا
528, باہُو
529, بالائی مَزَہ
530, بَدْھیا
531, بِرْہَم ہَتِّیا
532, بِرْہَم ہَِتّـھیارا
533, بالائی مَنْزِل
534, بَدْھیا اَٹَکْنا
535, بِرْہما
536, بالائی یافْت
537, باہُوت
538, بِرْہمان٘ڈ
539, باغ باغ
540, بَدْھیا بَیْٹھنا
541, باہی
542, بان٘کْپنَ
543, باغ بان
544, بَدْھیا کَرْنا
545, باتوں میں اُلْجھانا
546, بان٘دھْنا
547, بان٘کْپنَ دِکھانا کَرْنا
548, باتوں میں اُلَجْھنا
549, بان٘دھْنا بْون٘دْھنا
550, باغ بَہار ہونا
551, بَرَہْمَن بِرَہْمَن
552, بَدْھیا مَری تو مَری آگْرہ تو دیکھا دیکھ لیا
553, بان٘کْپنَ کی لینا
554, بَرَہْمَن بِرَہْمَن بَرَن
555, بازُو
556, باہیں
557, بِدْھیا
558, بالاے
559, بان٘کْپنَ نِکالْنا
560, بَرَہْمَنی بِرَہْمَنی
561, بَدھْیانا
562, بَرَہْمَنی بِرَہْمَنی
563, بَدھْیتَا
564, بالاے اَہَم صَباغَت
565, بَرَہْمَنِیْتَ بِرہَمْنَیِت
566, باہیں
567, بَدُھیَہ
568, بالاے سَر
569, بَرْہَمی
570, بَدْھیَہ
571, بَڈ
572, بَرْہَمی کی لینا
573, بازُو بَنْد
574, باہِیَہ
575, بالاے طاق
576, بِرْہَمی
577, بَڈ قدیمصف
578, بِرْہَمی بُوٹی
579, بَڈ پَن پَنا
580, بان٘کْپَنا
581, بالاے طاق رَکْھنا
582, بِرْہَمی رَسْمُ الْخَط
583, باء
584, اولا
585, بِرَہَنْس
586, بَڈ
587, بُڈ
588, بان٘کْڑا
589, باغ بھَونْری
590, بُڈ بَھس
591, بَرَہْنَہ بَرْہَنَہ
592, بائَب بایَب
593, باتوں میں آنا
594, بان٘دْھنُوں
595, بالْٹی
596, باتوں میں بَنْد کَرنا
597, بازُو بھَرْنا
598, بَرَہْنَہ بَرْہَنَہ پا
599, بان٘کْڑا
600, بُڈ پَن پَنا
601, باتوں میں بَنْد ہونا
602, بالْٹی طَرِیقَہ
603, بان٘دْھنُوں بانْدھْنا
604, باغ پَیرا
605, بَڈا
606, بان٘کْڑا
607, بازُو پاے
608, بَرَہْنَہ بَرْہَنَہ ٹوپی
609, بَرَہْنَہ بَرْہَنَہ گھوڑا
610, بانْدھْنی پَوری
611, بَرَہْنَہ بَرْہَنَہ مادَر زاد
612, بازُو پَناہ
613, بُڈا
614, بالْٹی
615, بائِب بایِب
616, بازُو پَھٹْپَھٹانا
617, بان٘دَھو
618, باتوں میں بَہْلانا
619, بان٘دھی
620, بالْچَہ
621, بان٘کْڑی
622, بانْدھی
623, بَڈارْنا
624, بَڈال
625, بازُو پَھڑَکْنا
626, باتوں میں بَہَلْنا
627, بانْدھی بَن٘دھنا اور چُھوٹی چُھٹ٘نا
628, بَڈانا
629, بان٘کی
630, باتوں میں پُھسْلانا
631, بازُو تولْنا
632, بانْدھی بَن٘دھنا اور کُھولی کُھلنا
633, باغ پُھولْنا
634, بائِبِل
635, باتوں میں تاڑ لینا
636, بالْچَھڑ
637, بَڈانہارا
638, بانْدھی مُوٹھی کا بَڑا بَھرَم
639, بان٘کی
640, بازُو تھامْنا
641, بَڈائی
642, باتوں میں تَہ نِکَلْنا
643, بانْدھے پِھرنا
644, بِڈَرْنا
645, بالْدا
646, بائِدہ
647, بُڈَم
648, باتوں میں ٹال دینا
649, بَڈْنا
650, بالْدی
651, بان٘کی
652, بازُو ٹُوٹْنا
653, باتوں میں ٹَٹولْنا
654, بَڈْوار
655, بَڈوں
656, بانْڈ
657, بالَر
658, بان٘کْیا
659, بائِسْکوپ
660, بان٘ڈ
661, بَڈوں کو ہِووے دُکْھ بڈَا چھوٹوں سے دُکْھ دُور تارے سَب نیارے رَہیں گہَے چانْد اور سُور
662, بالِسْٹَر
663, بان٘ڈ
664, بان٘کَیت
665, باتوں میں جُھلانا
666, بال سُنْدَر
667, بازُو ٹُوٹے باز کو سائیں طُعْمہ دے
668, باِئع
669, بازُو ٹھونْکْنا
670, بان٘ڈا
671, بَڈْہَنْس
672, بان٘کے دِہاڑے دِھیاڑے
673, آوَرْد آوُرْد نَوِیس
674, باتوں میں دَھر لینا
675, بُڈی
676, بائِل دینا
677, بالِش
678, بان٘ڈا
679, بَڈْیائی
680, بانْڈی
681, باتوں میں کُھلْنا
682, بازُو جھاڑْنا
683, بَڈھ
684, بان٘ڈی
685, باِلش
686, باتوں میں کھولْنا
687, بَڈھا
688, بازُو داری
689, بائِلَر
690, بان٘ڈی
691, باِلش ِ پَر
692, بَڈّھا
693, بَڈّھا لَگانا
694, بان٘ڈی باز
695, بازُو دَعْویٰ
696, بان٘ڈی چَٹَکْنا
697, بَڈّھا لَگْنا
698, باِلش ِ سَر
699, بان٘ڈی چَلانا
700, بازُو دینا
701, بان٘ڈی چَلنْا
702, بان٘گ
703, باتوں میں لَگا لینا
704, بَری
705, باِلش ناز
706, بان٘ڈی
707, باتوں میں لَگْنا
708, بان٘ڈی
709, بائنِ
710, بازُو رَہ جانا
711, بانّر
712, بُڈّھا
713, بالِشْت
714, باتوں میں لے آنا
715, بازُو شَل ہونا
716, بُڈّھا بِیِاہ کر کے پَڑوسْیوں کو سُکْھ ہوئے
717, باتوں میں لینا
718, بائنِ ہونا
719, باتوں میں موہَنی ہے
720, بُڈّھا بھالُو
721, بازُو قَوی رَہنْا ہونا
722, بالشت
723, بُڈّھا پَن٘کھ
724, باغ ْ چَہ
725, بائِنَری
726, بازُو کی مَچْھلی
727, باتوں ہاتھی پائیاں باتوں ہاتھی پان٘و
728, بالشت بَھر
729, باؤُ
730, بازُو کھولْنا
731, بان٘س
732, بُڈّھا پُھوس پُھونْس
733, بان٘س بَرابَر آدمی قَد
734, بالِشْتَر
735, باؤُ
736, باتوں ہی باتوں
737, بازُو ماْرنا
738, بان٘س بَڑھے جُھک جائے اَرَن٘ڈ بَڑھے ٹُوٹ جائے مقولہ
739, باتوں ہی باتوں میں
740, بان٘س پَر ٹان٘گْنا
741, بُڈّھا ٹُڈّھا ٹُھڈّا
742, بان٘س پَر ٹَن٘گْنا
743, بازُو واپَس دِلانا دینا
744, بُڈّھا ٹھیڑا ٹھیڑھا
745, بام
746, بازُو واپَس لینا
747, بَلا
748, باتُونی
749, بالِشْتَن
750, بان٘س پَر چَڑھانا
751, بان٘س پَر چَڑْھنا
752, بازُو ہَلْکا کَرْنا
753, بُڈّھا چون٘ڈا چون٘ڈھا
754, باتیں
755, بان٘س پَڑنا
756, بُڈّھا کُھوسَٹ
757, بان٘س پُور پور
758, بُڈّھا لَگْنے لَگْنا
759, بائی
760, بُڈّھا مَرے یا جواَن اپنے حلوے مان٘ڈے سے کام
761, باِلشْتِیا ؛
762, بان٘س پھوڑ
763, بان٘س ٹُوٹْنا
764, بائی بَشیش
765, بام
766, بان٘س چَڑھے گُڑ کھائے
767, بالْشَوِزْم
768, بان٘س چَلانا
769, بان٘س ڈُوبیں پُوری تھاہ مان٘گے
770, بان٘س غَرْقی
771, بُڈھاپا
772, بالْشَوِیتَ
773, باما
774, بان٘س کا گھوڑا
775, بَڈھار
776, بان٘س کی جَڑ میں گھموئے جمے ہونا
777, بان٘س کی کوٹھی
778, بَڈھار پَھل
779, بامْب
780, بالْشَوِیکی
781, بان٘س کے بان٘س مَلاّحی کی مَلاّحی
782, بان٘س کھانا
783, بَڈھانا
784, بائی پَچانا
785, بان٘س گُن بَسور چَمار گُن آدھور
786, بَڈھاوْنا
787, بان٘س لَگانا لَگْ٘وانا
788, بَڈْھ دَھرمی
789, باتیں اُٹھانا
790, بان٘س واڑی
791, بالِغ
792, بائی پَچْنا
793, بُڈھْرا بُڈْھری
794, بَڈھَل
795, بان٘سا
796, باتیں اُڑانا
797, چَڑْھنا
798, بان٘سا بَیٹْھنا
799, بَڈھْنا بَڈّھنا
800, بان٘سا پِھرْنا
801, جی پَر قَیامَت رَہْنا
802, بائی چھوڑْنا
803, بِڈَھن٘گ
804, چَڑْھنا سَڑْنا سَڑْنا
805, باتیں آنا
806, بِڈَھن٘گا
807, باتیں بَتانا بَتْلانا
808, چَڑْھنا کچائی نکالنا
809, بِڈَھونا
810, باتیں بَکْنا
811, بازی
812, بُڈّھوں نے جو کام سِکھایا دھوکا مول نہ وامیں پایا
813, بُری
814, بالِغ
815, بَڈھَئی
816, باتیں بَگھارْنا
817, بازی اَبْتَر ہونا
818, بامَچْہ
819, بازی اُٹھانا
820, بُڈّھی
821, بازی اُٹْھنا
822, چَڑْھنا مارْگی
823, بُڈّھی بَھین٘س کا دُودْھ شَکَر کا گھولْنا بُدّھے مَرْد کی جورُو گلے کا ڈھولْنا
824, بازی اَڑْنا
825, بُڈّھی گھوڑی لال لْگام
826, بازی آنا
827, بائی
828, بُڈّھی ہوئیں نائیکا اِس حال کو پَہن٘چِیں سِر ہِلْنے لَگا چھاتْیاں پْتال کو پَہن٘چِیں
829, بُڈّھے
830, بازی بازی بارِیشِ باباہَمْ بازی
831, بالِغ ُ الدِّماغ
832, بُڈّھے باپ اور پُرانے کَپْڑے سے شَرمانا نَہیں چاہیے مقولہ
833, بازی بَتانا
834, باغ سَبْز دِکھانا
835, بُڈّھے جھاڑ کوں پَھل نَہیں مقولہ
836, بائی
837, بائی
838, بازی بَدْنا
839, جی پَڑْنا
840, بائے
841, بائے
842, بالِغ ُ الْعُلُوم
843, بائے بِرَن٘گ
844, بازی بُرْد ہونا
845, بالِغ مُعْتاد
846, بازی بَنْد ہونا
847, بُڈّھے چَون٘ڈے کَلَپ لَگْوانا
848, بازی پانا
849, بائیِس
850, بازی پیش آنا
851, بالِغ نَظَر
852, بُڈّھے طوطوں کو پَڑھانا
853, بازی پِھرْنا
854, بُڈّھے طوطے پَڑْھنا
855, بائے سُری
856, بُڈّھے کا کوئی لاگُو نہیں مقولہ
857, بامْداد
858, بُڈّھے کی سِیْکھ کَرے کام کو ٹِھیک
859, بُڈّھے کی نہ مَرَے جُورو ، بالے کی نَہ مَرے ماں
860, بَڈْھیا
861, بالَغہ
862, بُڈْھیا
863, باِئیِسِکل
864, بُڈْھیان
865, بالَک
866, بائیِسی
867, بالَک باڑی
868, بالَک پَن پَنا
869, بائیِسی ٹُوٹْنا
870, بالَک جانے ہِیا مانَس جانے کِیا
871, باتیں بَنانا
872, بالَک جوری
873, بائیِکا
874, باتُونی تراشْنا
875, باتیں جَڑْنا
876, بالَک ہَٹ
877, باتیں چَباچَبا کَر کَرْنا
878, بائیِکاٹ
879, بائِیکو
880, باتیں چِکْنانا
881, بازی جِیتْنا
882, بَذائَت
883, بائیِگیمی
884, بازی چَڑْھنا
885, باتیں چِیتیں
886, بازی چَلْنا
887, بائیلا
888, بالْکا
889, باتیں چھان٘ٹْنا
890, بَذْر
891, بائیلا قدیم
892, باغ فِدَک
893, بازی دَبْنا
894, باتیں چِھڑْنا
895, بالکا
896, بالْکا جَنْتَر
897, بَذْر ُُ الْبنَْج
898, بامَن
899, بالْکَنی
900, بَذْر ِ قُطُونا
901, بازی دینا
902, بَذْرَہ
903, باتیں ڈالْنا ڈھالْنا
904, بامَن بَچَن پَروْان
905, باتیں سُنانا
906, بامَن بیٹا لوٹے پوٹے مُول بِیاج دونوں گھوٹے
907, بَذْرَہ دان
908, باتیں سُنْنا
909, بَذِرْ گَر بَذْرِ گَر
910, باغ کاری
911, باتیں سُوجھانا
912, بامَن جِیمے جَب ہی پَتْیائے
913, بالْکی
914, باتیں کاٹْنا
915, بَذْری بَذْرِیَّہ
916, بامَن سے دان مان٘گنا
917, بازی قائِم
918, بال گِیر
919, بامَن کا بیٹا باوَن بَرَس تَک بَون٘گا
920, باغ کَرْنا
921, بَذْرِیَّہ
922, باتیں کَرْنا
923, بازی کا پُھول
924, باتیں گَھڑْنا
925, بامَن کی بیٹی کَلْمَہ بَھرے پَڑھے جَپسے
926, باتیں گُھلانا
927, بالَم
928, باتیں لَڑانا
929, بامَن مَنْتَری بھاٹ خَواص اس راجا کا ہووے ناس
